R,eta,N,running_min_bw_grad_sq,theorem_envelope,bound_satisfied,F0,F_star_num,Delta
20.0,0.9,2085,1.9847104540766242e-32,20.808285971259494,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2086,1.9847104540766242e-32,20.798310762260805,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2087,1.9847104540766242e-32,20.788345112638257,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2088,1.9847104540766242e-32,20.778389008657108,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2089,1.9847104540766242e-32,20.76844243660892,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2090,1.9847104540766242e-32,20.758505382811503,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2091,1.9847104540766242e-32,20.74857783360882,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2092,1.9847104540766242e-32,20.73865977537096,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2093,1.9847104540766242e-32,20.72875119449405,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2094,1.9847104540766242e-32,20.71885207740021,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2095,1.9847104540766242e-32,20.70896241053749,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2096,1.9847104540766242e-32,20.69908218037979,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2097,1.9847104540766242e-32,20.689211373426822,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2098,1.9847104540766242e-32,20.679349976204023,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2099,1.9847104540766242e-32,20.669497975262523,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2100,1.9847104540766242e-32,20.65965535717907,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2101,1.9847104540766242e-32,20.649822108555945,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2102,1.9847104540766242e-32,20.639998216020953,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2103,1.9847104540766242e-32,20.630183666227314,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2104,1.9847104540766242e-32,20.620378445853632,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2105,1.9847104540766242e-32,20.610582541603822,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2106,1.9847104540766242e-32,20.600795940207046,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2107,1.9847104540766242e-32,20.591018628417675,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2108,1.9847104540766242e-32,20.5812505930152,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2109,1.9847104540766242e-32,20.57149182080419,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2110,1.9847104540766242e-32,20.561742298614238,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2111,1.9847104540766242e-32,20.552002013299877,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2112,1.9847104540766242e-32,20.54227095174055,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2113,1.9847104540766242e-32,20.53254910084053,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2114,1.9847104540766242e-32,20.522836447528874,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2115,1.9847104540766242e-32,20.51313297875936,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2116,1.9847104540766242e-32,20.503438681510417,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2117,1.9847104540766242e-32,20.493753542785093,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2118,1.9847104540766242e-32,20.484077549610973,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2119,1.9847104540766242e-32,20.47441068904013,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2120,1.9847104540766242e-32,20.464752948149076,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2121,1.9847104540766242e-32,20.455104314038678,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2122,1.9847104540766242e-32,20.44546477383414,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2123,1.9847104540766242e-32,20.4358343146849,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2124,1.9847104540766242e-32,20.426212923764613,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2125,1.9847104540766242e-32,20.416600588271077,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2126,1.9847104540766242e-32,20.406997295426173,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2127,1.9847104540766242e-32,20.397403032475808,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2128,1.9847104540766242e-32,20.38781778668987,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2129,1.9847104540766242e-32,20.37824154536216,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2130,1.9847104540766242e-32,20.368674295810347,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2131,1.9847104540766242e-32,20.359116025375897,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2132,1.9847104540766242e-32,20.349566721424036,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2133,1.9847104540766242e-32,20.340026371343665,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2134,1.9847104540766242e-32,20.33049496254735,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2135,1.9847104540766242e-32,20.320972482471213,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2136,1.9847104540766242e-32,20.311458918574925,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2137,1.9847104540766242e-32,20.30195425834162,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2138,1.9847104540766242e-32,20.29245848927785,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2139,1.9847104540766242e-32,20.28297159891353,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2140,1.9847104540766242e-32,20.27349357480189,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2141,1.9847104540766242e-32,20.264024404519404,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2142,1.9847104540766242e-32,20.254564075665755,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2143,1.9847104540766242e-32,20.24511257586376,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2144,1.9847104540766242e-32,20.235669892759347,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2145,1.9847104540766242e-32,20.226236014021463,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2146,1.9847104540766242e-32,20.21681092734205,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2147,1.9847104540766242e-32,20.207394620435977,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2148,1.9847104540766242e-32,20.19798708104099,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2149,1.9847104540766242e-32,20.188588296917654,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2150,1.9847104540766242e-32,20.17919825584932,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2151,1.9847104540766242e-32,20.169816945642047,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2152,1.9847104540766242e-32,20.160444354124554,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2153,1.9847104540766242e-32,20.151080469148184,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2154,1.9847104540766242e-32,20.141725278586833,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2155,1.9847104540766242e-32,20.13237877033691,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2156,1.9847104540766242e-32,20.123040932317274,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2157,1.9847104540766242e-32,20.11371175246919,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2158,1.9847104540766242e-32,20.104391218756273,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2159,1.9847104540766242e-32,20.095079319164444,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2160,1.9847104540766242e-32,20.08577604170187,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2161,1.9847104540766242e-32,20.07648137439891,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2162,1.9847104540766242e-32,20.06719530530807,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2163,1.9847104540766242e-32,20.05791782250395,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2164,1.9847104540766242e-32,20.0486489140832,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2165,1.9847104540766242e-32,20.039388568164455,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2166,1.9847104540766242e-32,20.03013677288829,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2167,1.9847104540766242e-32,20.020893516417186,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2168,1.9847104540766242e-32,20.011658786935442,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2169,1.9847104540766242e-32,20.002432572649166,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2170,1.9847104540766242e-32,19.993214861786196,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2171,1.9847104540766242e-32,19.984005642596056,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2172,1.9847104540766242e-32,19.974804903349927,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2173,1.9847104540766242e-32,19.965612632340562,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2174,1.9847104540766242e-32,19.956428817882262,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2175,1.9847104540766242e-32,19.947253448310825,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2176,1.9847104540766242e-32,19.938086511983474,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2177,1.9847104540766242e-32,19.928927997278844,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2178,1.9847104540766242e-32,19.919777892596898,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2179,1.9847104540766242e-32,19.910636186358897,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2180,1.9847104540766242e-32,19.90150286700736,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2181,1.9847104540766242e-32,19.892377923005977,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2182,1.9847104540766242e-32,19.883261342839617,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2183,1.9847104540766242e-32,19.87415311501422,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2184,1.9847104540766242e-32,19.865053228056794,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2185,1.9847104540766242e-32,19.855961670515352,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2186,1.9847104540766242e-32,19.846878430958846,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2187,1.9847104540766242e-32,19.837803497977156,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2188,1.9847104540766242e-32,19.828736860181007,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2189,1.9847104540766242e-32,19.819678506201935,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2190,1.9847104540766242e-32,19.810628424692258,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2191,1.9847104540766242e-32,19.801586604324985,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2192,1.9847104540766242e-32,19.792553033793816,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2193,1.9847104540766242e-32,19.78352770181306,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2194,1.9847104540766242e-32,19.77451059711761,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2195,1.9847104540766242e-32,19.76550170846289,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2196,1.9847104540766242e-32,19.75650102462479,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2197,1.9847104540766242e-32,19.747508534399657,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2198,1.9847104540766242e-32,19.738524226604206,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2199,1.9847104540766242e-32,19.729548090075507,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2200,1.9847104540766242e-32,19.720580113670927,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2201,1.9847104540766242e-32,19.71162028626808,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2202,1.9847104540766242e-32,19.702668596764777,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2203,1.9847104540766242e-32,19.693725034079,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2204,1.9847104540766242e-32,19.68478958714884,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2205,1.9847104540766242e-32,19.675862244932446,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2206,1.9847104540766242e-32,19.666942996407997,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2207,1.9847104540766242e-32,19.65803183057365,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2208,1.9847104540766242e-32,19.649128736447484,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2209,1.9847104540766242e-32,19.64023370306747,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2210,1.9847104540766242e-32,19.63134671949142,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2211,1.9847104540766242e-32,19.62246777479694,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2212,1.9847104540766242e-32,19.613596858081394,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2213,1.9847104540766242e-32,19.604733958461836,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2214,1.9847104540766242e-32,19.595879065074996,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2215,1.9847104540766242e-32,19.58703216707722,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2216,1.9847104540766242e-32,19.57819325364442,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2217,1.9847104540766242e-32,19.569362313972054,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2218,1.9847104540766242e-32,19.560539337275042,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2219,1.9847104540766242e-32,19.55172431278776,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2220,1.9847104540766242e-32,19.542917229763983,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2221,1.9847104540766242e-32,19.53411807747683,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2222,1.9847104540766242e-32,19.525326845218743,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2223,1.9847104540766242e-32,19.51654352230141,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2224,1.9847104540766242e-32,19.507768098055774,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2225,1.9847104540766242e-32,19.499000561831927,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2226,1.9847104540766242e-32,19.49024090299912,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2227,1.9847104540766242e-32,19.481489110945684,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2228,1.9847104540766242e-32,19.472745175079012,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2229,1.9847104540766242e-32,19.4640090848255,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2230,1.9847104540766242e-32,19.455280829630514,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2231,1.9847104540766242e-32,19.446560398958333,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2232,1.9847104540766242e-32,19.437847782292135,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2233,1.9847104540766242e-32,19.42914296913392,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2234,1.9847104540766242e-32,19.420445949004495,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2235,1.9847104540766242e-32,19.41175671144342,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2236,1.9847104540766242e-32,19.403075246008964,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2237,1.9847104540766242e-32,19.39440154227807,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2238,1.9847104540766242e-32,19.38573558984631,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2239,1.9847104540766242e-32,19.377077378327844,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2240,1.9847104540766242e-32,19.368426897355377,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2241,1.9847104540766242e-32,19.359784136580117,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
20.0,0.9,2242,1.9847104540766242e-32,19.35114908567174,1,-0.4987541446912317,-260.8104116451475,260.31165750045625
